12141501	3	0
12141502	3	0
12141503	3	0
12141504	3	0
12141505	3	0
12141506	3	0
12141507	3	0
12141508	3	0
12141509	3	0
12141510	3	0
12141511	3	0
12141512	3	0
12141513	3	0
12141514	3	0
12141515	3	0
12141516	3	0
12141517	3	0
12141518	3	0
12141519	3	0
12141520	3	0
12141521	3	0
12141522	3	0
12141523	3	0
12141524	3	0
12141525	3	0
12141526	3	0
12141527	3	0
12141528	3	0
12141529	3	0
12141530	3	0
12151601	3	0
12151602	3	0
12151603	3	0
12151604	3	0
12151605	3	0
12151606	3	0
12151607	3	0
12151608	3	0
12151609	3	0
12151610	3	0
12151611	3	0
12151612	3	0
12151613	3	0
12151614	3	0
12151615	3	0
12151616	3	0
12151617	3	0
12151618	3	0
12151619	3	0
12151620	3	0
12151621	3	0
12151622	3	0
12151623	3	0
12151624	3	0
12151625	3	0
12151626	3	0
12151627	3	0
12151628	3	0
12151629	3	0
12151630	3	0
12161701	3	0
12161702	3	0
12161703	3	0
12161704	3	0
12161705	3	0
12161706	3	0
12161707	3	0
12161708	3	0
12161709	3	0
12161710	3	0
12161711	3	0
12161712	3	0
12161713	3	0
12161714	3	0
12161715	3	0
12161716	3	0
12161717	3	0
12161718	3	0
12161719	3	0
12161720	3	0
12161721	3	0
12161722	3	0
12161723	3	0
12161724	3	0
12161725	3	0
12161726	3	0
12161727	3	0
12161728	3	0
12161729	3	0
12161730	3	0
12171801	3	0
12171802	3	0
12171803	3	0
12171804	3	0
12171805	3	0
12171806	3	0
12171807	3	0
12171808	3	0
12171809	3	0
12171810	3	0
12171811	3	0
12171812	3	0
12171813	3	0
12171814	3	0
12171815	3	0
12171816	3	0
12171817	3	0
12171818	3	0
12171819	3	0
12171820	3	0
12171821	3	0
12171822	3	0
12171823	3	0
12171824	3	0
12171825	3	0
12171826	3	0
12171827	3	0
12171828	3	0
12171829	3	0
12171830	3	0
12181901	3	0
12181902	3	0
12181903	3	0
12181904	3	0
12181905	3	0
12181906	3	0
12181907	3	0
12181908	3	0
12181909	3	0
12181910	3	0
12181911	3	0
12181912	3	0
12181913	3	0
12181914	3	0
12181915	3	0
12181916	3	0
12181917	3	0
12181918	3	0
12181919	3	0
12181920	3	0
12181921	3	0
12181922	3	0
12181923	3	0
12181924	3	0
12181925	3	0
12181926	3	0
12181927	3	0
12181928	3	0
12181929	3	0
12181930	3	0
12141501	2	0
12141502	2	0
12141503	2	0
12141504	2	0
12141505	2	0
12141506	2	0
12141507	2	0
12141508	2	0
12141509	2	0
12141510	2	0
12141511	2	0
12141512	2	0
12141513	2	0
12141514	2	0
12141515	2	0
12141516	2	0
12141517	2	0
12141518	2	0
12141519	2	0
12141520	2	0
12141521	2	0
12141522	2	0
12141523	2	0
12141524	2	0
12141525	2	0
12141526	2	0
12141527	2	0
12141528	2	0
12141529	2	0
12141530	2	0
12151601	2	0
12151602	2	0
12151603	2	0
12151604	2	0
12151605	2	0
12151606	2	0
12151607	2	0
12151608	2	0
12151609	2	0
12151610	2	0
12151611	2	0
12151612	2	0
12151613	2	0
12151614	2	0
12151615	2	0
12151616	2	0
12151617	2	0
12151618	2	0
12151619	2	0
12151620	2	0
12151621	2	0
12151622	2	0
12151623	2	0
12151624	2	0
12151625	2	0
12151626	2	0
12151627	2	0
12151628	2	0
12151629	2	0
12151630	2	0
12161701	2	0
12161702	2	0
12161703	2	0
12161704	2	0
12161705	2	0
12161706	2	0
12161707	2	0
12161708	2	0
12161709	2	0
12161710	2	0
12161711	2	0
12161712	2	0
12161713	2	0
12161714	2	0
12161715	2	0
12161716	2	0
12161717	2	0
12161718	2	0
12161719	2	0
12161720	2	0
12161721	2	0
12161722	2	0
12161723	2	0
12161724	2	0
12161725	2	0
12161726	2	0
12161727	2	0
12161728	2	0
12161729	2	0
12161730	2	0
12171801	2	0
12171802	2	0
12171803	2	0
12171804	2	0
12171805	2	0
12171806	2	0
12171807	2	0
12171808	2	0
12171809	2	0
12171810	2	0
12171811	2	0
12171812	2	0
12171813	2	0
12171814	2	0
12171815	2	0
12171816	2	0
12171817	2	0
12171818	2	0
12171819	2	0
12171820	2	0
12171821	2	0
12171822	2	0
12171823	2	0
12171824	2	0
12171825	2	0
12171826	2	0
12171827	2	0
12171828	2	0
12171829	2	0
12171830	2	0
12181901	2	0
12181902	2	0
12181903	2	0
12181904	2	0
12181905	2	0
12181906	2	0
12181907	2	0
12181908	2	0
12181909	2	0
12181910	2	0
12181911	2	0
12181912	2	0
12181913	2	0
12181914	2	0
12181915	2	0
12181916	2	0
12181917	2	0
12181918	2	0
12181919	2	0
12181920	2	0
12181921	2	0
12181922	2	0
12181923	2	0
12181924	2	0
12181925	2	0
12181926	2	0
12181927	2	0
12181928	2	0
12181929	2	0
12181930	2	0
12141501	1	0
12141502	1	0
12141503	1	0
12141504	1	0
12141505	1	0
12141506	1	0
12141507	1	0
12141508	1	0
12141509	1	0
12141510	1	0
12141511	1	0
12141512	1	0
12141513	1	0
12141514	1	0
12141515	1	0
12141516	1	0
12141517	1	0
12141518	1	0
12141519	1	0
12141520	1	0
12141521	1	0
12141522	1	0
12141523	1	0
12141524	1	0
12141525	1	0
